"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
007bfc48-790e-4de7-bcdb-f825c9d83dd3,"#N/A",ff6dff22-1868-4379-8c48-9b920a8e52c6,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
007e2cd3-e256-4c33-8266-13649049118e,"#N/A",ba58d850-dd62-423d-b42e-a4603db0d8db,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
008cec25-f524-439e-9712-79948997a4b5,"#N/A",71c9b4de-c1ef-47cd-9f20-79dfb88edc4b,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
009b4f3d-11d9-4b25-8fea-b7077788dd41,"#N/A",b6c13f59-89ef-459a-91bf-2c17c8a9637a,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
00a84843-e752-4c5c-94f5-f33d734d4b6a,"#N/A",39a5a49f-b80e-4354-8edf-49c390f5a900,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
00c8b6b0-558d-4caa-8c23-1149d70302cc,"#N/A",41a2f2f4-17a5-468d-b5de-2decfa494f5d,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
00d11fdd-8d4d-4fda-93b5-6a36813516ee,"#N/A",14db55ad-2680-4f58-b606-4d8041363d99,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
00d53b55-e6c5-47e2-a1e0-556441d3ad71,"#N/A",ffc1fa70-8f19-4892-8224-9aef6e23becf,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
00dfe92b-ec6e-439b-a912-d25e08d377d9,"#N/A",b72bc4d7-80d7-4a77-939b-f8cfd11a849c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
00eb979a-1da3-4478-bc7b-4fe788d0be73,"#N/A",a64b0b68-3e52-4b1c-89b3-60f2574e75fb,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
00eff7ef-54b4-46ae-b6bd-58490a283017,"#N/A",c2839701-c2c9-4524-906e-34aee0c3deb7,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
00f7df77-c66b-41c9-8b21-eb1f8d9b33e5,"#N/A",b268faec-c4f0-4d08-aa61-ddd760d5b03c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
00fd2501-0f07-4453-b144-a89708fe5616,"#N/A",b6c13f59-89ef-459a-91bf-2c17c8a9637a,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
01160bb3-c17d-426f-bbdf-1175eddb6ca5,"#N/A",301c48c2-80c5-4596-90af-035d31cbac3e,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
011797c0-bbf5-4690-8878-9277becef2e8,"#N/A",a97a49a1-2a7e-4dda-880b-1a8b701bc93d,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
013666b3-6821-4deb-b4d7-bd63c72fd4e2,"#N/A",0f01098c-e4a6-45c8-b2b1-2a4662d0565c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
0140c00c-dcca-446f-b420-40110f597ac1,"#N/A",fde863de-4a3e-4019-9bd3-6ff1c8b5a8ad,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
014d8da0-e826-48a4-810b-9dd8ce11a3af,"#N/A",f8cddef1-748f-4e19-99ab-4d0312bdaa43,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
0152ae63-175e-48d3-b2b4-2f25bb241d22,"#N/A",2c325650-0209-40ce-b210-50ceaca2dcae,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
015d7975-40a6-4b54-b64a-cdf84355573e,"#N/A",7f35a252-23fe-43f8-9e3b-d42517830f8a,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
017e6247-de68-4691-94f5-3956dd12204a,"#N/A",75574a6c-7b4f-487f-aa8a-e6afb10d182a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
01822941-62d6-430f-b351-59b8578daaef,"#N/A",31a318a6-6380-43d3-b546-2e7b7bbad673,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
0182dfa1-9067-4d75-bed0-29fe602775af,"#N/A",133d2501-5b9f-462f-b852-456145c9d4c8,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
01a2e56c-df27-49ef-b7ef-612c693e846c,"#N/A",0be573cd-6f65-4210-b4fd-8f3e20f32b45,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
01ac3856-3cde-4094-b363-42acd7d03fae,"#N/A",44e003ca-631c-4f02-9832-3fdc71b49fd6,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
01bbe628-7be0-443a-999d-035637559dd6,"#N/A",9185a770-ba11-4ad1-9c2b-d7544ef0f7a5,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
01e13f08-00e2-4bf7-947a-7610bd74764d,"#N/A",6407dfce-3ea8-4317-a070-266607699e75,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
02222ef6-4ced-4409-bbde-8423876cf3af,"#N/A",7cd454bf-9e96-4410-bf30-bb3fc6834529,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
0224b490-a598-4e9d-bcdc-c276f81c308a,"#N/A",13b37580-f1fe-4662-a488-67278cd97dda,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
0235881b-db59-449e-9a88-b7ca9e29f3fe,"#N/A",e9d59309-1a29-4072-8dcb-b60325ba52ae,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
0237bab4-b81a-4ca1-baae-715525efa9df,"#N/A",1d5a15e1-8849-4a80-b46d-b29b5d7daee2,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
02590772-a098-4d24-90b4-3f548f41ae3b,"#N/A",af476dd5-aa70-4dc9-8587-3a796593c7eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
026e8f65-0534-42e6-83f3-cfdd2e68a8bc,"#N/A",dc703c8f-2071-49a6-9e96-73621b5b109e,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
027b3729-fe6a-48b7-8dd7-64c5d5c2112a,"#N/A",39a5a49f-b80e-4354-8edf-49c390f5a900,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
027d8581-6428-4228-b7ea-dbfb5b9cc296,"#N/A",2500d802-268c-4d80-be19-88b87687d5ac,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
0282658d-7215-4565-a698-17d55f2f6efa,"#N/A",8080e78d-e444-47c2-9776-9bcd7426cd19,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
02924c34-8a9b-42a4-ba4a-9099e363197a,"#N/A",3a890449-7f54-4ea0-8d15-93e453e0a807,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
0298193d-d083-4300-b7a7-1dba0eb3bdf8,"#N/A",66ccec91-c27e-4feb-bbdb-2f2c3522a25c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
02a1091b-8d73-43ca-a221-36f536ec8e1b,"#N/A",89c8f823-684f-46b8-b97f-a49afcba0ee9,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
02aa0254-4cb5-40f1-9346-7f43b67de1c4,"#N/A",202339d1-6643-4ed6-837f-2d97ae7aa672,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
02aa1cef-b41f-4ff7-a5cb-638772eb2e1f,"#N/A",746a16f5-308d-47e6-adb8-5b07acb226d0,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
02c4fb6c-9026-49a0-bdb3-9638ce2b7017,"#N/A",dc5db12a-e6c3-4d2d-8228-47c4d2c689d6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
02d07ca4-39c7-4bb2-a796-895ba3f44b5c,"#N/A",6dd1f6cc-a71c-4d2f-9e92-c4810bd94c29,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
02d0cb08-522a-4e3b-9521-b6542aa1ba87,"#N/A",24db37d0-8904-49cb-8a38-a76930ddd360,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
02f37347-1f98-4398-8fb1-d0bad4874919,"#N/A",b8057ed6-993b-432a-a7cf-209923fd14e5,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
03235c98-ced0-4645-8a4b-0a4378ddabeb,"#N/A",184fa014-fae7-4e76-8d9a-a287a43fb30a,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4800.0,400.0,"#N/A"
036aee57-c7a2-4bab-947f-e929f69c4c2a,"#N/A",0a93b2de-23d9-48c2-b7ac-247194fe73cd,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
038d56c0-e5e3-458a-a63f-f980c44d31de,"#N/A",a7df5aa6-660c-4eb4-9745-a7e43bc1d577,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
0393ce03-1500-497d-950b-e7c4f3c615dd,"#N/A",84c9d149-87b8-4384-b991-54949a9787f0,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
03d860a4-06b2-4248-a424-7c15c49c4871,"#N/A",a3f778c1-2bed-4b5d-975e-a8273ab6df92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
03d9d76a-93bb-469f-8975-c9d16f293450,"#N/A",4e748130-6cf4-48cc-90d4-2ccfe879c4de,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
03f27364-49f8-4f88-a705-efc8c7f02e99,"#N/A",311e9354-12e3-424a-bb10-7399616d0228,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
03f689c0-3285-48b2-aabc-bfa42bfa7bed,"#N/A",3b83a237-ff5d-4948-a2ef-b4f87d3b61e9,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
040cca0a-3b95-4905-9a20-1aa3c1b7a85c,"#N/A",9c5da98a-c1e0-4087-8cab-8d98c1f178b7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
040d3ab9-6549-49b5-953c-25a97d4ea58d,"#N/A",44e003ca-631c-4f02-9832-3fdc71b49fd6,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
040d6503-662d-470d-85d5-dcb680999ef1,"#N/A",b9ff285c-0c63-47ad-b470-da74cc93929c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
041ec9d3-679a-4a2a-bff4-5b393693fe34,"#N/A",f77a4e0d-fafc-451b-917b-a758f2540d72,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
0460df14-ab85-4f35-b089-a00a28d1834a,"#N/A",d62d4df4-c799-46ab-8e4c-a44abf38f353,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
047fe15c-528a-4cd2-88f7-cac36468dc69,"#N/A",8b5a6cd8-0333-4535-8c4b-264693d25d75,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
048f5e77-ce77-426c-815d-0129efe0b466,"#N/A",54053975-3786-4e2e-8a1d-b1d6cc0ec609,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
0498fa6c-ed54-4839-8dbe-79c799371688,"#N/A",c8c3f657-ac6b-4d9f-9fc8-e0d22fb1203a,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
04a4230c-0592-4d5f-8679-6e751a58f454,"#N/A",625cb858-b603-495d-8c30-d35449e96aa6,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
04b79dcc-aedb-4ad7-9991-8f4bb1d4113d,"#N/A",07096efa-097e-4585-bb47-f222f48bbdfb,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
04bbb6ed-3279-4de7-b71c-22ca8ead5b6b,"#N/A",77257361-5a56-478c-83c9-e602eda60f4c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",14000.0,700.0,"#N/A"
04c1d4c5-f0ef-40f2-85d4-0ed4e1e9d328,"#N/A",0060c904-c72a-4af7-8c5e-e63ec27ef130,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
04cb1125-80ce-4556-aa24-612281129f15,"#N/A",0d493c4b-1be9-4d36-af17-6fbdba814082,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
04d3b025-0285-47f4-9331-9146765ecde6,"#N/A",ae696297-b166-4230-a74b-1b7a03de8b99,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
04eadc71-fae3-4418-903b-d16dea8cf582,"#N/A",956de6e6-9694-466e-8b53-145d13911010,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
04fc7fdc-38ee-4772-bcda-43b037588c77,"#N/A",a29128da-b2bd-48cb-8519-22aee968abca,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
04fd9135-7830-4165-b4cb-41d5caf60a82,"#N/A",c104c280-b358-47c1-83fc-cd80912050b0,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
050007e1-dc11-404e-bea0-c80a53fdc870,"#N/A",718c2fb2-75d1-4a14-9f80-e08663585973,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
0550122d-d4f8-4309-8c64-c0696441f470,"#N/A",b72bc4d7-80d7-4a77-939b-f8cfd11a849c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
05645b49-1f87-4763-a22d-1707df93783a,"#N/A",d1d1500b-956d-43fd-aafd-a85c109a2301,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
05723b19-fa13-4598-a85a-5935e89af5c0,"#N/A",92e5c9e3-c788-471f-b337-594cf570f1a0,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
0577eac3-2c21-4fcd-885c-335098af296e,"#N/A",7cd454bf-9e96-4410-bf30-bb3fc6834529,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
0592af68-e306-4be5-8911-0bae5be7724e,"#N/A",1e7769fb-bdff-43fa-95ab-c2539b8efea3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
05a52480-3122-44e8-a165-6e7c88e0dc31,"#N/A",c7b5da82-665d-4aaa-b1b4-bfb2a750de91,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,2000.0,"#N/A"
05b75c6d-4ca7-4dbf-bd8e-f756ad068bd6,"#N/A",6407dfce-3ea8-4317-a070-266607699e75,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
05beeac0-4d86-4d1a-8e75-b8dbd025c228,"#N/A",d87c2ef4-b8e0-4717-88a3-76ce6bada8de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
05c5381a-0b94-45ec-ad42-a6118db40376,"#N/A",8cf22b89-56b4-497b-86d8-5dde100f869d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
05cf67a8-9b1f-44c9-9dd6-45e147d53856,"#N/A",6d1b3fa2-d233-4882-95a5-bb406774d6a9,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
05db22a0-472c-4851-ab8a-3ab0e4705ce2,"#N/A",06c92ba6-1324-4b50-be75-6a3c0ae420cc,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
05e277ab-5d5c-4b9c-84f0-791d4f4cb1e3,"#N/A",4ebc55f7-a94e-4622-aa4c-57e3290ca422,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
05e790b8-071c-4750-962f-de7c69d991b0,"#N/A",88a3b2b0-7074-4113-a226-4ecd2cb0fc56,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
060fb4b0-515a-4b1c-93bd-7157dffd3241,"#N/A",f6a62528-c756-477c-88ca-7ced63b3bd33,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
061429e2-d562-462f-a2d6-f4f13d90549e,"#N/A",c1786db6-db0b-495a-a55d-eec5caa79f62,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
0616f940-6d02-4c77-bfbc-5c1d66d8a828,"#N/A",32173ae5-0bd9-47c3-9ef0-614278baeac6,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
061a08f3-b060-4b0a-95a1-cb77cfcc630e,"#N/A",e2d2131a-430d-40e5-9fcf-19f17ef26793,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
061bb1e2-1ab8-4200-a49e-331e3f8f16c9,"#N/A",8a68a1d5-9992-42e7-81f9-6eae187736ff,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
06309932-800c-45ef-ad84-3ff374163254,"#N/A",1d650edd-ef6a-4522-9b2e-5c01ddfdeee5,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
063cc569-4b23-439f-9ae5-c9b2e6b6c297,"#N/A",3be6b3d9-923d-42dc-811a-a37af2a90bb2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
063dba84-28c2-41e6-8370-c730338db303,"#N/A",a8ecc110-bef0-4854-aad2-2a852b6085e8,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
0654c8cf-f993-4e78-85b1-25956296af40,"#N/A",103493dc-826f-4eda-9abc-74a62dfc2132,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
065b6d56-71e9-4d11-9f57-7a90766aeeb4,"#N/A",eeb3bedf-f98a-4291-aa2c-0ee405c478fc,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
06676dc8-b2fb-45d4-9eb1-01f774d0c2a0,"#N/A",1832f4ba-f2c7-4817-849d-38f20d4abf8d,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
066d59b6-d82c-4791-9fb2-079635a51d8a,"#N/A",e86d9fa5-3a49-47e2-b5ca-f64a777f2360,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
0670b1a8-0b3a-451f-94b0-bf1078742205,"#N/A",f86d690e-f1b5-40d3-8a8e-924bd88efa91,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
0681dd05-5df4-4357-b70e-88fb9495bda6,"#N/A",695215e8-3fbb-4a84-b5b8-1f3ec6df342a,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
0689f19f-1dd0-43bc-a3c7-8e7a6824269d,"#N/A",5cce0099-01c6-42ba-912b-00c625a0f484,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
0690c79d-ebb7-4634-b54d-7721a634d4ef,"#N/A",7f4f3665-ab88-4644-8424-8e6d0680ccad,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
06919d1b-5516-46e5-a7ee-179132ae71df,"#N/A",e86d9fa5-3a49-47e2-b5ca-f64a777f2360,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
06a0738b-60bd-41ee-891f-cfe70b5e6585,"#N/A",dbdf6c51-a1e4-4f34-be99-0cdff2f0a826,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
06b4a561-811e-43ca-9e87-9cdb0211b50d,"#N/A",e1b243ea-cdb7-4d2f-ae58-fd9ae42b588e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
06c38240-8194-49e2-befa-a8be9e886c32,"#N/A",999a1d05-afb8-4b99-8c54-e8c4d55544d0,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
06caa371-e7f1-491b-991b-f791447e922b,"#N/A",b621cdc7-28f7-4efb-9c79-db1810e05903,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
06d69ddd-69b6-46ed-bd50-347d271f5982,"#N/A",98148570-c2c0-415b-89f2-c08f171bb118,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
06dec90b-23e9-4ba3-9023-bfaf3c67a18f,"#N/A",138e499c-711e-4e83-8305-0a78c6fd451c,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
0700d410-ee27-4444-8e63-9e34be0b3bc9,"#N/A",e1b243ea-cdb7-4d2f-ae58-fd9ae42b588e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
0703f0a0-7786-48da-a04c-34f44047241d,"#N/A",18181b06-6cb2-4544-91ec-5d6f7f6dc2fa,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
070c6426-75fd-4653-b85c-3ffa7d6e48e0,"#N/A",a7df5aa6-660c-4eb4-9745-a7e43bc1d577,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
0715ae46-bda0-4d46-a168-ce0c7f7a9201,"#N/A",0a67ad3c-f54e-4719-8b28-d7fcdb0653e6,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
071f1bde-fb87-49ef-9402-50c5c01824dd,"#N/A",6d1995c5-2650-4c01-a095-65dae85c5dcc,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
07221450-0f5f-478a-8a1a-177e777e7180,"#N/A",e4b5135c-fdcc-44eb-aa8c-8d986a79c9b7,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
07247760-61eb-4d98-8323-fa46bc8c0227,"#N/A",b7553230-f126-4b48-a82a-7733bcc3dc83,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
073b9896-0a0f-4d2d-a64c-5fadf4386ef6,"#N/A",bf35acd0-658b-4bfd-9a58-8f699383016c,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
077389d8-1266-4a28-a00b-74426c4ec44b,"#N/A",6d1b3fa2-d233-4882-95a5-bb406774d6a9,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
077d0a10-611c-4945-934c-a9aec8735820,"#N/A",184fa014-fae7-4e76-8d9a-a287a43fb30a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4375.0,875.0,"#N/A"
07b062e3-22c4-49bf-bedf-07ca33550ae4,"#N/A",9cfecda4-9527-43d6-b2aa-2aaf6564723c,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
07b916ec-a02a-41c2-a881-801d166503ec,"#N/A",78b228ba-de62-4bc5-831e-7b83ea719ed3,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
07bf9d81-a308-4ded-8cd1-9c2a1a863611,"#N/A",7db31798-8887-4829-9f52-3b3d179f2693,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
