"Guid","SBQQ__AdditionalDiscountAmount__c","SBQQ__AdditionalQuantity__c","SBQQ__AllowAssetRefund__c","SBQQ__BatchQuantity__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__Bundle__c","SBQQ__BundledQuantity__c","SBQQ__Bundled__c","SBQQ__CarryoverLine__c","SBQQ__ChargeType__c","SBQQ__ComponentCost__c","SBQQ__ComponentDiscountedByPackage__c","SBQQ__ComponentListTotal__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__ComponentTotal__c","SBQQ__ComponentUpliftedByPackage__c","SBQQ__CompoundDiscountRate__c","SBQQ__ConfigurationRequired__c","SBQQ__CostEditable__c","SBQQ__CustomerPrice__c","SBQQ__DefaultSubscriptionTerm__c","SBQQ__Description__c","SBQQ__DiscountScheduleType__c","SBQQ__DiscountSchedule__c","SBQQ__DiscountTier__c","SBQQ__Discount__c","SBQQ__DistributorDiscount__c","SBQQ__DynamicOptionId__c","SBQQ__EarliestValidAmendmentStartDate__c","SBQQ__EndDate__c","SBQQ__Existing__c","SBQQ__Favorite__c","SBQQ__GenerateContractedPrice__c","SBQQ__GrossProfit__c","SBQQ__Group__c","SBQQ__Guidance__c","SBQQ__HasConsumptionSchedule__c","SBQQ__Hidden__c","SBQQ__Incomplete__c","SBQQ__ListPrice__c","SBQQ__MarkupAmount__c","SBQQ__MarkupRate__c","SBQQ__MaximumPrice__c","SBQQ__MinimumPrice__c","SBQQ__NetPrice__c","SBQQ__NonDiscountable__c","SBQQ__NonPartnerDiscountable__c","SBQQ__Number__c","SBQQ__OptionDiscountAmount__c","SBQQ__OptionDiscount__c","SBQQ__OptionLevel__c","SBQQ__OptionType__c","SBQQ__Optional__c","SBQQ__OriginalPrice__c","SBQQ__OriginalQuoteLineId__c","SBQQ__OriginalUnitCost__c","SBQQ__PackageProductCode__c","SBQQ__PackageProductDescription__c","SBQQ__PartnerDiscount__c","SBQQ__PartnerPrice__c","SBQQ__PreviousSegmentPrice__c","SBQQ__PreviousSegmentUplift__c","SBQQ__PriceEditable__c","SBQQ__PricebookEntryId__c","SBQQ__PricingMethodEditable__c","SBQQ__PricingMethod__c","SBQQ__PriorQuantity__c","SBQQ__ProductOption__c","SBQQ__ProductSubscriptionType__c","SBQQ__ProrateMultiplier__c","SBQQ__ProratedListPrice__c","SBQQ__ProratedPrice__c","SBQQ__Quantity__c","SBQQ__Quote__c","SBQQ__RegularPrice__c","SBQQ__Renewal__c","SBQQ__RenewedSubscription__c","SBQQ__RequiredBy__c","SBQQ__SegmentIndex__c","SBQQ__SegmentKey__c","SBQQ__SegmentLabel__c","SBQQ__Source__c","SBQQ__SpecialPriceDescription__c","SBQQ__SpecialPriceType__c","SBQQ__SpecialPrice__c","SBQQ__StartDate__c","SBQQ__SubscribedAssetIds__c","SBQQ__SubscriptionBase__c","SBQQ__SubscriptionCategory__c","SBQQ__SubscriptionPercent__c","SBQQ__SubscriptionPricing__c","SBQQ__SubscriptionScope__c","SBQQ__SubscriptionTargetPrice__c","SBQQ__SubscriptionTerm__c","SBQQ__SubscriptionType__c","SBQQ__TaxCode__c","SBQQ__Taxable__c","SBQQ__TermDiscountSchedule__c","SBQQ__TermDiscountTier__c","SBQQ__TermDiscount__c","SBQQ__UnitCost__c","SBQQ__UnproratedNetPrice__c","SBQQ__UpgradedQuantity__c","SBQQ__UpgradedSubscription__c","SBQQ__UpliftAmount__c","SBQQ__Uplift__c","SBQQ__VolumeDiscount__c"
2d98df29-271f-4d7b-b71b-7eba89796b9a,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,283.99,"#N/A","Forces CO2 into water to create carbonation for sodas<br>No need to turn off CO2 or water to service; maintain electronics without depressurizing the tank<br>115V, 1/3 hp, 1725 RPM motor","#N/A","#N/A","#N/A",20.0,"#N/A",a2s6e000000pv44AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,354.99,"#N/A","#N/A","#N/A","#N/A",283.99,false,false,9.0,"#N/A","#N/A",1.0,Component,false,354.99,"#N/A","#N/A","#N/A","#N/A","#N/A",283.99,"#N/A","#N/A",false,01u6e00001BeqRzAAJ,false,List,"#N/A",cd2a0ac2-688f-4c90-a7eb-0839726eb6f6,One-time,1.0,354.99,354.99,1.0,3ce43cac-5131-42a1-9a44-90ed5fb8895a,354.99,false,"#N/A",132e9edb-22ca-40e0-bf5f-b0b2e978022b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",354.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
32a7da43-7439-4668-a53f-f39edc81f7d5,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,33.45,1.0,7 Gallon Bag in Box Syrup- Recurring,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv40AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,33.45,"#N/A","#N/A","#N/A","#N/A",33.45,false,false,3.0,"#N/A","#N/A",1.0,Component,false,33.45,"#N/A","#N/A","#N/A","#N/A","#N/A",33.45,"#N/A","#N/A",false,01u6e00001BeqRpAAJ,false,List,"#N/A",a0b75a3c-ddb1-46ed-a938-7d63c6dfe6f9,Renewable,1.0,33.45,33.45,1.0,1e2176bf-42d7-45ce-a481-947a69efaaf7,33.45,false,"#N/A",9cafad27-e39c-4238-b262-4cf90a9648cc,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",33.45,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
32a8ebca-94ec-4422-8cff-24a06b2f6262,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,80.96,1.0,"K-Cycle™ bins are bundled in packs of five (5), for offices that brew 24 K-Cup® pods or more a day - 450 K-Cup® pods per bin. Single bins are not available.- Recurring<br> <br>EACH BIN INCLUDES<br>1. Pre-paid UPS return label affixed to bin<br>2. Pre-affixed bag and zip tie seal for brewed K-Cup® pod collection","#N/A","#N/A","#N/A",10.0,"#N/A",a2s6e000000pv45AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,89.96,"#N/A","#N/A","#N/A","#N/A",80.96,false,false,6.0,"#N/A","#N/A",1.0,Component,false,89.96,"#N/A","#N/A","#N/A","#N/A","#N/A",80.96,"#N/A","#N/A",false,01u6e00001BeqRmAAJ,false,List,"#N/A",66750aba-1388-4ea2-9d58-a7eff0e45fc0,Renewable,1.0,89.96,89.96,1.0,37076584-3837-475f-a81b-5bc4c48a2cc9,89.96,false,"#N/A",7e61bc49-d03b-4475-9a22-a387d2422de3,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",89.96,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
32d056ef-ea7f-49c6-a7c4-4122ad77de8a,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,14.24,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A",5.0,"#N/A",a2s6e000000pv41AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",14.24,false,false,3.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",14.24,"#N/A","#N/A",false,01u6e00001BeqSEAAZ,false,List,"#N/A",8cad7b78-7e7e-4595-a276-31d561345b73,Renewable,1.0,14.99,14.99,1.0,103b3f17-9aae-4410-9017-002f0272c357,14.99,false,"#N/A",e96bc34f-fe85-4ebe-8457-858526c0843b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
379e9398-3fca-4f53-a23c-a229d2ad5afd,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,449.0,"#N/A",A high capacity coffee maker designed for continuous use with direct water line plumbing.,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv43AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,449.0,"#N/A","#N/A","#N/A","#N/A",449.0,false,false,7.0,"#N/A","#N/A",1.0,Component,false,449.0,"#N/A","#N/A","#N/A","#N/A","#N/A",449.0,"#N/A","#N/A",false,01u6e00001BeqS3AAJ,false,List,"#N/A",04e2f8f4-4e1b-4d23-9788-53b45514c6ab,One-time,1.0,449.0,449.0,1.0,103b3f17-9aae-4410-9017-002f0272c357,449.0,false,"#N/A",e96bc34f-fe85-4ebe-8457-858526c0843b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",449.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
3faf10e3-9bb4-4216-80d0-4d6bc26ef309,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,359.99,"#N/A",Fully programmable coffee maker with an interactive touch-screen that allows for a customizable brewing experience.<br>Includes Direct Plumb Kit Accessory,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv43AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,359.99,"#N/A","#N/A","#N/A","#N/A",359.99,false,false,7.0,"#N/A","#N/A",1.0,Component,false,359.99,"#N/A","#N/A","#N/A","#N/A","#N/A",359.99,"#N/A","#N/A",false,01u6e00001BeqS2AAJ,false,List,"#N/A",db0fa5f5-4181-4cb0-b814-509656afb169,One-time,1.0,359.99,359.99,1.0,37076584-3837-475f-a81b-5bc4c48a2cc9,359.99,false,"#N/A",7e61bc49-d03b-4475-9a22-a387d2422de3,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",359.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
54199f3b-b832-44df-9193-75ad3ba4b682,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,39.35,"#N/A",12 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv40AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",39.35,false,false,3.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",false,01u6e00001BeqRHAAZ,false,List,"#N/A",a3c219b6-c640-4b7d-807e-666962d71d07,One-time,1.0,39.35,39.35,1.0,3ce43cac-5131-42a1-9a44-90ed5fb8895a,39.35,false,"#N/A",132e9edb-22ca-40e0-bf5f-b0b2e978022b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
56f756ac-bc2e-44b1-92df-ef77fead5e92,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,3189.0,"#N/A",10 Flomatic valves to dispense an assortment of beverages. <br>Ice dispenser holds 200lb of ice.,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv44AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,3189.0,"#N/A","#N/A","#N/A","#N/A",3189.0,false,false,10.0,"#N/A","#N/A",1.0,Component,false,3189.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3189.0,"#N/A","#N/A",false,01u6e00001BeqRGAAZ,false,List,"#N/A",17473517-03d0-47bc-805c-75164b1058c7,One-time,1.0,3189.0,3189.0,1.0,3ce43cac-5131-42a1-9a44-90ed5fb8895a,3189.0,false,"#N/A",132e9edb-22ca-40e0-bf5f-b0b2e978022b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3189.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
58b0223c-8800-408b-b575-1c0e2bba1969,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,39.35,"#N/A",5 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv40AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",39.35,false,false,7.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",false,01u6e00001BeqRlAAJ,false,List,"#N/A",c4710308-9038-4f24-84b9-615cf3f02d42,One-time,1.0,39.35,39.35,1.0,3ce43cac-5131-42a1-9a44-90ed5fb8895a,39.35,false,"#N/A",132e9edb-22ca-40e0-bf5f-b0b2e978022b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
595f5f68-1d09-4c4f-bcb8-ca5eef3356e7,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,150.0,1.0,Regular cleaning &amp; preventative maintenance to keep your equipment operating optimally.- Recurring,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv42AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,150.0,"#N/A","#N/A","#N/A","#N/A",150.0,false,false,7.0,"#N/A","#N/A",1.0,Component,false,150.0,"#N/A","#N/A","#N/A","#N/A","#N/A",150.0,"#N/A","#N/A",false,01u6e00001BeqRFAAZ,false,List,"#N/A",37c98eca-7bd8-44f6-aa0d-097a0b2b685a,Renewable,1.0,150.0,150.0,1.0,1e2176bf-42d7-45ce-a481-947a69efaaf7,150.0,false,"#N/A",9cafad27-e39c-4238-b262-4cf90a9648cc,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",150.0,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
5ada9ee5-93cc-4ec4-8a6a-79876bf826c0,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,248.49,"#N/A","Forces CO2 into water to create carbonation for sodas<br>No need to turn off CO2 or water to service; maintain electronics without depressurizing the tank<br>115V, 1/3 hp, 1725 RPM motor","#N/A","#N/A","#N/A",30.0,"#N/A",a2s6e000000pv44AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,354.99,"#N/A","#N/A","#N/A","#N/A",248.49,false,false,5.0,"#N/A","#N/A",1.0,Component,false,354.99,"#N/A","#N/A","#N/A","#N/A","#N/A",248.49,"#N/A","#N/A",false,01u6e00001BeqRzAAJ,false,List,"#N/A",cd2a0ac2-688f-4c90-a7eb-0839726eb6f6,One-time,1.0,354.99,354.99,1.0,c6561087-109e-498e-a67b-0028f58b2ab8,354.99,false,"#N/A",95f72399-d380-4b80-a8b2-b3518d57efd6,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",354.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
5bc44370-64b6-402a-9496-55e425fe02e1,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,39.35,"#N/A",12 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv40AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",39.35,false,false,2.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",false,01u6e00001BeqRHAAZ,false,List,"#N/A",a3c219b6-c640-4b7d-807e-666962d71d07,One-time,1.0,39.35,39.35,1.0,1e2176bf-42d7-45ce-a481-947a69efaaf7,39.35,false,"#N/A",9cafad27-e39c-4238-b262-4cf90a9648cc,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
6c39fbf6-448e-4815-947f-b6ce8d052827,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,14.24,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A",5.0,"#N/A",a2s6e000000pv41AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",14.24,false,false,5.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",14.24,"#N/A","#N/A",false,01u6e00001BeqSBAAZ,false,List,"#N/A",ac30f315-16f4-4a4f-8efd-fdfee9d2c273,One-time,1.0,14.99,14.99,1.0,103b3f17-9aae-4410-9017-002f0272c357,14.99,false,"#N/A",e96bc34f-fe85-4ebe-8457-858526c0843b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
7b79298f-6818-41d3-adba-ed01ebac2d45,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,14.99,"#N/A",1 24-count Box of K-Cups Pods- One time,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv41AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,14.99,"#N/A","#N/A","#N/A","#N/A",14.99,false,false,3.0,"#N/A","#N/A",1.0,Component,false,14.99,"#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",false,01u6e00001BeqSEAAZ,false,List,"#N/A",8cad7b78-7e7e-4595-a276-31d561345b73,Renewable,1.0,14.99,14.99,1.0,37076584-3837-475f-a81b-5bc4c48a2cc9,14.99,false,"#N/A",7e61bc49-d03b-4475-9a22-a387d2422de3,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",14.99,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
7ba49d38-5635-478c-a0cf-eb9625bf9b08,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",true,"#N/A",false,false,"#N/A",0.0,false,3439.35,"#N/A",3406.01,false,"#N/A",false,false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,0.0,"#N/A","#N/A","#N/A","#N/A",0.0,false,false,1.0,"#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",false,01u6e00001BeqRBAAZ,false,List,"#N/A","#N/A",One-time,1.0,0.0,0.0,1.0,67f3d390-8fa0-4f70-9449-5b8ac7595bba,0.0,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
7c206cf6-bfa1-4896-a1ba-ce8e26aee02b,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,39.35,"#N/A",6 Gallon Bag in Box Syrup- One time,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv40AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,39.35,"#N/A","#N/A","#N/A","#N/A",39.35,false,false,4.0,"#N/A","#N/A",1.0,Component,false,39.35,"#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",false,01u6e00001BeqS4AAJ,false,List,"#N/A",b8121788-3330-49d9-99bd-214e87b36593,One-time,1.0,39.35,39.35,1.0,3ce43cac-5131-42a1-9a44-90ed5fb8895a,39.35,false,"#N/A",132e9edb-22ca-40e0-bf5f-b0b2e978022b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",39.35,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
7d6ce188-9b8a-45f7-9cd0-56e45c110ae2,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",true,"#N/A",false,false,"#N/A",0.0,false,3411.8,"#N/A",3411.8,false,"#N/A",false,false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,0.0,"#N/A","#N/A","#N/A","#N/A",0.0,false,false,7.0,"#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",false,01u6e00001BeqRBAAZ,false,List,"#N/A","#N/A",One-time,1.0,0.0,0.0,1.0,67f3d390-8fa0-4f70-9449-5b8ac7595bba,0.0,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
7db491e5-200d-4ce8-a45a-16be24ba42a3,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,1.0,false,false,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",false,"#N/A",false,false,150.0,1.0,Regular cleaning &amp; preventative maintenance to keep your equipment operating optimally.- Recurring,"#N/A","#N/A","#N/A","#N/A","#N/A",a2s6e000000pv42AAA,"#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,150.0,"#N/A","#N/A","#N/A","#N/A",150.0,false,false,10.0,"#N/A","#N/A",1.0,Component,false,150.0,"#N/A","#N/A","#N/A","#N/A","#N/A",150.0,"#N/A","#N/A",false,01u6e00001BeqRFAAZ,false,List,"#N/A",37c98eca-7bd8-44f6-aa0d-097a0b2b685a,Renewable,1.0,150.0,150.0,1.0,67f3d390-8fa0-4f70-9449-5b8ac7595bba,150.0,false,"#N/A",7d6ce188-9b8a-45f7-9cd0-56e45c110ae2,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",150.0,"#N/A","#N/A",List,"#N/A","#N/A",Fixed Price,Quote,"#N/A","#N/A",Renewable,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
7e61bc49-d03b-4475-9a22-a387d2422de3,"#N/A","#N/A",false,"#N/A","#N/A","#N/A",true,"#N/A",false,false,"#N/A",0.0,false,616.34,"#N/A",607.34,false,"#N/A",false,false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,0.0,"#N/A","#N/A","#N/A","#N/A",0.0,false,false,1.0,"#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",false,01u6e00001BeqSGAAZ,false,List,"#N/A","#N/A",One-time,1.0,0.0,0.0,1.0,37076584-3837-475f-a81b-5bc4c48a2cc9,0.0,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A","#N/A",List,"#N/A","#N/A","#N/A",Quote,"#N/A","#N/A",One-time,"#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,0.0,"#N/A"
